"UID DA TOMADA","CIDADE","MORADA","OPERADOR","CCS2 Custo €","TYPE2 7kW Custo €","TYPE2 22kW Custo €","Duração (minutos) até 130kW","Duração (minutos) até 7kW","Duração (minutos) até 22kW","TARIFA 1","TARIFA 2","TARIFA 3","TIPO DE TOMADA","POTÊNCIA DA TOMADA (kW)","FORMATO DA TOMADA","ESTADO DO POSTO","ESTADO DA TOMADA"
LSB-00382-02,Lisboa,Rua Castilho 77 C,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00382-01,Lisboa,Rua Castilho 77 C,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00383-02,Lisboa,Rua Castilho 77 C,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00383-01,Lisboa,Rua Castilho 77 C,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Em uso
LSB-00386-02,Lisboa,Rua Castilho 77 C,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00386-01,Lisboa,Rua Castilho 77 C,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00463-02,Lisboa,"Rua do Bojador, 2",GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00463-01,Lisboa,"Rua do Bojador, 2",GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00464-01,Lisboa,"Rua do Bojador, 2",GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00464-02,Lisboa,"Rua do Bojador, 2",GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00469-02,Lisboa,"Tv.  Légua da Póvoa, 11C",GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00469-01,Lisboa,"Tv.  Légua da Póvoa, 11C",GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00485-1,Lisboa,R. Seara Nova 6A,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00486-1,Lisboa,R. Seara Nova 6A,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00494-02,Lisboa,R. Soeiro Pereira Gomes 2,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00494-01,Lisboa,R. Soeiro Pereira Gomes 2,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00495-02,Lisboa,R. Soeiro Pereira Gomes 2,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00495-01,Lisboa,R. Soeiro Pereira Gomes 2,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00496-01,Lisboa,Av. José Malhoa 8,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00496-02,Lisboa,Av. José Malhoa 8,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00497-01,Lisboa,Av. Duque de Ávila 195,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Em uso
LSB-00497-02,Lisboa,Av. Duque de Ávila 195,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00503-01,Lisboa,Av. Eng. Duarte Pacheco 15,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00503-02,Lisboa,Av. Eng. Duarte Pacheco 15,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00504-02,Lisboa,Av. Eng. Duarte Pacheco 15,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00504-01,Lisboa,Av. Eng. Duarte Pacheco 15,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00505-02,Lisboa,Av. Fontes Pereira de Melo 8,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00505-01,Lisboa,Av. Fontes Pereira de Melo 8,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00506-01,Lisboa,Av. Fontes Pereira de Melo 8,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00506-02,Lisboa,Av. Fontes Pereira de Melo 8,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00507-01,Lisboa,Av. Fontes Pereira de Melo 8,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00507-02,Lisboa,Av. Fontes Pereira de Melo 8,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00508-01,Lisboa,Praça Duque de Saldanha 4,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00508-02,Lisboa,Praça Duque de Saldanha 4,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00509-02,Lisboa,"Parque das Nações, R. Cais das Naus",GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00509-01,Lisboa,"Parque das Nações, R. Cais das Naus",GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00511-01,Lisboa,"Parque das Nações, R. Cais das Naus",GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00511-02,Lisboa,"Parque das Nações, R. Cais das Naus",GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00523-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00524-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00525-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00526-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00527-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00528-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00529-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00532-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00533-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00534-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00535-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-00536-1,Lisboa,Avenida  Marechal Gomes da Costa N9,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-01536-01,Lisboa,CC Vasco Da Gama - Lisboa ,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-01536-02,Lisboa,CC Vasco Da Gama - Lisboa ,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-01537-02,Lisboa,CC Vasco Da Gama,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
LSB-01537-01,Lisboa,CC Vasco Da Gama,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
MTJ-00004-1,Montijo,R. José Joaquim Marques,MLT - Mobiletric,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
MTS-00018-1,Matosinhos,Av. Fabril do Norte,MLT - Mobiletric,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
MTS-00020-1,Matosinhos,Av. Fabril do Norte,MLT - Mobiletric,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
OVR-00004-1,Ovar,Rua Alexandre Herculano,MLT - Mobiletric,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
PRT-00092-01,Porto,Rua de Gonçalo Cristóvão,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
PRT-00092-02,Porto,Rua de Gonçalo Cristóvão,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
PRT-00093-02,Porto,Rua de Gonçalo Cristóvão,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
PRT-00093-01,Porto,Rua de Gonçalo Cristóvão,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
SCR-00006-2,Santa Cruz,Praia Dos Reis Magos,MLT - Mobiletric,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
SCR-00006-1,Santa Cruz,Praia Dos Reis Magos,MLT - Mobiletric,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
SSB-00007-02,Sesimbra,Av. 25 de Abril,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
SSB-00007-01,Sesimbra,Av. 25 de Abril,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
STS-00015-1,Santo Tirso,R. José Narciso Machado Guimarães 637,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
VNG-00027-01,Vila Nova de Gaia,Gaia Shopping Piso -1,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
VNG-00027-02,Vila Nova de Gaia,Gaia Shopping Piso -1,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
VNG-00028-02,Vila Nova de Gaia,Gaia Shopping Piso -1,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
VNG-00028-01,Vila Nova de Gaia,Gaia Shopping Piso -1,GLP - Galp,"7.664","17.191","10.701","255","0","0","€0,2608/charge ","€0,029/min ","",Mennekes,"11",SOCKET,Disponível,Disponível
ACH-00003-02,Alcochete,"A12 km 13,8 (Sentido Sul/Norte)",GLG - Galpgeste,"7.749","70.315","17.541","62","0","0","€0,2608/charge ","€0,12/min ","",CCS,"45",CABLE,Disponível,Disponível
ACH-00003-01,Alcochete,"A12 km 13,8 (Sentido Sul/Norte)",GLG - Galpgeste,"7.749","70.315","17.541","62","0","0","€0,2608/charge ","€0,12/min ","",CHAdeMO,"45",CABLE,Disponível,Disponível
TVD-00025-02,Torres Vedras,Auto Estrada A8.(sentido Sul/Norte),GLG - Galpgeste,"7.749","70.315","17.541","62","0","0","€0,2608/charge ","€0,12/min ","",CCS,"45",CABLE,Disponível,Disponível
TVD-00025-01,Torres Vedras,Auto Estrada A8.(sentido Sul/Norte),GLG - Galpgeste,"7.749","70.315","17.541","62","0","0","€0,2608/charge ","€0,12/min ","",CHAdeMO,"45",CABLE,Disponível,Disponível
LSB-00401-01,Lisboa,Avenida Eusébio da Silva Ferreira,EDP - EDP Comercial,"7.828","47.162","16.377","56","0","0","€0,297/charge ","€0,1/kWh ","€0,07/min ",CHAdeMO,"50",CABLE,Disponível,Disponível
GDM-00017-02,Gondomar,R. Fernão de Magalhães 584,EDP - EDP Comercial,"7.871","57.038","17.457","56","0","0","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,"50",CABLE,Disponível,Disponível
GDM-00018-02,Gondomar,Rua Dr. Carlos Moura Guedes N51,EDP - EDP Comercial,"7.871","57.038","17.457","56","0","0","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,"50",CABLE,Disponível,Disponível
LRS-00061-02,Loures,McDonalds - Loures Flamenga,EDP - EDP Comercial,"7.871","57.038","17.457","56","0","0","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,"50",CABLE,Disponível,Disponível
MTS-00043-02,Matosinhos,Avenida da Liberdade,EDP - EDP Comercial,"7.871","57.038","17.457","56","0","0","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,"50",CABLE,Disponível,Disponível
MTS-00046-02,Matosinhos,Rua Heróis de França 905,EDP - EDP Comercial,"7.871","57.038","17.457","56","0","0","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,"50",CABLE,Disponível,Disponível
PMS-00007-02,Porto de Mós,McDonalds Porto de Mós - IC2 Km 107,EDP - EDP Comercial,"7.871","57.038","17.457","56","0","0","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,"50",CABLE,Disponível,Disponível
STS-00011-02,Santo Tirso,R. dos Trabalhadores do Arco,EDP - EDP Comercial,"7.871","57.038","17.457","56","0","0","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,"50",CABLE,Disponível,Disponível
VNG-00068-02,Vila Nova de Gaia,McDonald´s - Gaia,EDP - EDP Comercial,"7.871","57.038","17.457","56","0","0","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,"50",CABLE,Disponível,Disponível
VVD-00012-02,Vila Verde,McDonalds Vila Verde - Av António Sérgio,EDP - EDP Comercial,"7.871","57.038","17.457","56","0","0","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,"50",CABLE,Disponível,Disponível
GDL-00010-01,Grândola,"Via Longitudinal de Tróia, Estrada Nacional 2",EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
GDL-00010-02,Grândola,"Via Longitudinal de Tróia, Estrada Nacional 2",EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
GDM-00025-01,Gondomar,"Praceta Parque Nascente, 35",EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
GDM-00025-02,Gondomar,"Praceta Parque Nascente, 35",EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
GDM-00026-01,Gondomar,"Praceta Parque Nascente, 35",EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
GDM-00026-02,Gondomar,"Praceta Parque Nascente, 35",EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
LSB-00451-1,Lisboa,Júpiter Lisboa Hotel - Av. da República,EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
PTM-00033-02,Portimão,R. de São Pedro 72,EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
PTM-00033-01,Portimão,R. de São Pedro 72,EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
STB-00050-01,Setúbal,"Rua Engenheiro Ferreira da Cunha,",EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
STB-00050-02,Setúbal,"Rua Engenheiro Ferreira da Cunha,",EDP - EDP Comercial,"7.886","11.973","11.973","379","0","0","€0,297/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
PRT-00021-1,Porto,R. de Dom Manuel II,LOG - Logical Gravity,"7.889","11.976","11.976","379","0","0","€0,3/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
PRT-00187-1,Porto,RUA D MANUEL II,LOG - Logical Gravity,"7.889","11.976","11.976","379","0","0","€0,3/charge ","€0,02/min ","",Mennekes,"7,4",SOCKET,Disponível,Disponível
ACH-00008-03,Alcochete,Rotunda de Alcochete - Lugar do Entroncamento,REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Em uso
ALQ-00011-1,Alenquer,Via de Cintura de Alenquer,REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
BCL-00013-03,Barcelos,Avenida João Duarte,REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
CLD-00014-03,Caldas da Rainha,"Avenida Infante D. Henrique, 30",REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
CSC-00076-03,Cascais,Avenida Gago Coutinho,REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
CSC-00077-03,Cascais,"E.N. 9-1, Km 11,900",REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
CSC-00078-03,Cascais,"Estrada do Guincho (E.N. 247 km 102,8)",REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
CSC-00085-03,Cascais,Estrada da Mata da Torre E.N. 249,REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
CTB-00017-03,Castelo Branco,E.N. 18 (Rua do Terminal) - Cruz de Montalvão,REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Em uso
EPS-00002-03,Esposende,Rua Comendador Rodrigo Leite - ZI Gandra,REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
ESP-00008-03,Espinho,"Avenida 24, nº 316",REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
GDM-00016-03,Gondomar,"Rua de Rebordãos, 297",REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
LGA-00015-03,Lagoa (Algarve),"Zona Industrial do Pateiro, Lote 1",REP - Repsol,"7.919","35.288","8.901","127","0","0","€0,261/charge ","€0,06/min ","",Mennekes,"22",CABLE,Disponível,Disponível
